Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Tijuca;2;1;1;74;1500.0;880.0;0.0;20.27;Apartamento
Apartamento;Botafogo;4;2;1;170;6000.0;2150.0;358.0;35.29;Apartamento
Apartamento;Barra da Tijuca;4;0;2;146;4900.0;1800.0;3500.0;33.56;Apartamento
Apartamento;Copacabana;2;1;2;108;6500.0;601.0;447.0;60.19;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1600.0;430.0;55.17;Apartamento
Apartamento;Leblon;2;1;0;103;6500.0;1150.0;332.0;63.11;Apartamento
Apartamento;Leblon;3;3;2;200;10500.0;1710.0;0.0;52.5;Apartamento
Apartamento;Copacabana;1;0;0;23;1400.0;631.0;62.0;60.87;Apartamento
Apartamento;Jardim Oceânico;3;2;1;165;4700.0;1320.0;490.0;28.48;Apartamento
Apartamento;Catumbi;2;0;0;46;1300.0;300.0;0.0;28.26;Apartamento
Apartamento;Copacabana;3;1;1;350;18000.0;1980.0;530.0;51.43;Apartamento
Apartamento;Pechincha;3;1;1;85;1050.0;982.0;102.0;12.35;Apartamento
Apartamento;Gávea;2;1;0;87;3700.0;1100.0;1430.0;42.53;Apartamento
Quitinete;Ipanema;1;0;0;60;1800.0;580.0;79.0;30.0;Apartamento
Apartamento;Ipanema;1;0;0;60;2800.0;700.0;78.0;46.67;Apartamento
Apartamento;Botafogo;3;2;1;240;8000.0;2300.0;495.0;33.33;Apartamento
Apartamento;Copacabana;1;1;0;40;2000.0;580.0;75.0;50.0;Apartamento
Apartamento;Ipanema;3;1;1;105;4500.0;1427.0;239.0;42.86;Apartamento
Apartamento;Ipanema;3;2;1;180;10000.0;2800.0;0.0;55.56;Apartamento
Apartamento;Flamengo;3;1;0;100;3500.0;785.0;116.0;35.0;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;959.0;67.0;37.5;Apartamento
Apartamento;Praça Seca;2;1;1;64;1100.0;360.0;0.0;17.19;Apartamento
Casa de Condomínio;Barra da Tijuca;5;2;5;758;25000.0;1510.0;20500.0;32.98;Casa
Apartamento;Piedade;2;1;0;52;1300.0;480.0;135.0;25.0;Apartamento
Apartamento;Laranjeiras;3;1;0;160;4400.0;1400.0;245.0;27.5;Apartamento
Apartamento;Campo Grande;2;1;0;50;1000.0;295.0;0.0;20.0;Apartamento
Apartamento;Copacabana;3;0;1;270;10000.0;2350.0;650.0;37.04;Apartamento
Apartamento;Copacabana;1;1;0;54;2400.0;613.0;131.0;44.44;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2900.0;1200.0;0.0;36.25;Apartamento
Apartamento;Humaitá;2;1;1;100;4300.0;950.0;163.0;43.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;225;8000.0;2700.0;400.0;35.56;Apartamento
Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;198.0;55.71;Apartamento
Apartamento;Flamengo;3;2;2;160;10000.0;1595.0;415.0;62.5;Apartamento
Apartamento;Laranjeiras;2;0;0;84;2300.0;1004.0;0.0;27.38;Apartamento
Apartamento;Jardim Botânico;2;0;1;74;2800.0;1423.0;0.0;37.84;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;86;1900.0;740.0;150.0;22.09;Apartamento
Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0;52.78;Apartamento
Apartamento;Lagoa;3;1;1;120;8000.0;1900.0;435.0;66.67;Apartamento
Apartamento;Ipanema;3;1;1;102;8500.0;1170.0;337.0;83.33;Apartamento
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;23.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;90;1800.0;880.0;177.0;20.0;Apartamento
Apartamento;Copacabana;2;1;0;130;4500.0;1150.0;270.0;34.62;Apartamento
Apartamento;Rio Comprido;2;0;0;70;1400.0;600.0;0.0;20.0;Apartamento
Apartamento;Lagoa;4;2;1;150;8000.0;1750.0;3600.0;53.33;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2000.0;904.0;263.0;20.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;4;600;14500.0;1680.0;1980.0;24.17;Casa
Apartamento;Jardim Botânico;3;2;0;145;5000.0;1296.0;317.0;34.48;Apartamento
Apartamento;Gávea;1;0;0;50;2700.0;510.0;86.0;54.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;1280;30000.0;1300.0;0.0;23.44;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1500.0;1229.0;189.0;16.48;Apartamento
Apartamento;Barra da Tijuca;2;1;1;76;2300.0;1048.0;209.0;30.26;Apartamento
Apartamento;São Conrado;4;2;3;309;10000.0;3553.0;1200.0;32.36;Apartamento
Apartamento;Ipanema;3;1;1;170;21900.0;2500.0;1000.0;128.82;Apartamento
Casa;Santa Teresa;2;0;0;160;2800.0;0.0;0.0;17.5;Casa
Apartamento;Leblon;4;3;4;220;11900.0;3100.0;1000.0;54.09;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;4;595;30000.0;2500.0;2510.0;50.42;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;74;2200.0;852.0;150.0;29.73;Apartamento
Apartamento;Tijuca;3;1;1;170;3200.0;1400.0;200.0;18.82;Apartamento
Apartamento;Barra da Tijuca;2;2;1;66;1700.0;1326.0;0.0;25.76;Apartamento
Apartamento;Barra da Tijuca;3;2;0;150;5500.0;2700.0;300.0;36.67;Apartamento
Casa;Barra da Tijuca;5;2;5;600;14000.0;790.0;5400.0;23.33;Casa
Apartamento;Ipanema;2;1;2;120;7500.0;980.0;2200.0;62.5;Apartamento
Apartamento;Botafogo;2;1;0;68;2600.0;680.0;0.0;38.24;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;200;3500.0;1030.0;353.0;17.5;Apartamento
Apartamento;Copacabana;4;1;2;120;12000.0;1700.0;500.0;100.0;Apartamento
Apartamento;Humaitá;1;0;0;50;1500.0;272.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;127;4000.0;1615.0;3335.0;31.5;Apartamento
Apartamento;Leblon;3;2;3;274;15000.0;5000.0;1700.0;54.74;Apartamento
Apartamento;Ipanema;3;1;1;160;9999.0;2250.0;645.0;62.49;Apartamento
Apartamento;Centro;1;0;0;20;900.0;238.0;10.0;45.0;Apartamento
Quitinete;Copacabana;1;0;0;30;1500.0;380.0;0.0;50.0;Apartamento
Apartamento;Copacabana;3;1;0;120;3200.0;1600.0;280.0;26.67;Apartamento
Apartamento;Copacabana;2;0;0;50;2300.0;680.0;71.0;46.0;Apartamento
Apartamento;Leblon;4;1;0;140;6500.0;1500.0;0.0;46.43;Apartamento
Apartamento;Botafogo;2;1;0;60;1700.0;900.0;100.0;28.33;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;440;8100.0;900.0;600.0;18.41;Casa
Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0;22.86;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;110;2500.0;990.0;120.0;22.73;Apartamento
Apartamento;Tijuca;2;1;1;83;1700.0;1080.0;105.0;20.48;Apartamento
Apartamento;Lagoa;4;4;2;489;12500.0;2860.0;550.0;25.56;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;190;2000.0;1400.0;0.0;10.53;Apartamento
Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0;48.54;Apartamento
Apartamento;Catete;2;0;0;70;2300.0;300.0;0.0;32.86;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;1900.0;270.0;55.24;Apartamento
Apartamento;Flamengo;3;0;0;250;15000.0;1900.0;0.0;60.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;680;20000.0;1980.0;1700.0;29.41;Apartamento
Quitinete;Tijuca;1;0;0;30;990.0;0.0;0.0;33.0;Apartamento
Apartamento;Jardim Botânico;2;1;1;74;3000.0;1100.0;203.0;40.54;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;130;2500.0;700.0;230.0;19.23;Apartamento
Apartamento;Laranjeiras;1;0;0;30;1500.0;440.0;193.0;50.0;Apartamento
Apartamento;Flamengo;3;1;1;110;3500.0;1273.0;207.0;31.82;Apartamento
Apartamento;Leme;1;0;0;50;2500.0;600.0;0.0;50.0;Apartamento
Apartamento;Flamengo;3;1;2;360;15000.0;2300.0;0.0;41.67;Apartamento
Apartamento;Cachambi;2;1;0;65;1200.0;450.0;14.0;18.46;Apartamento
Apartamento;Engenho Novo;2;0;0;68;1200.0;310.0;48.0;17.65;Apartamento
Apartamento;Praça da Bandeira;2;0;0;70;1200.0;680.0;80.0;17.14;Apartamento
Apartamento;Botafogo;2;1;1;78;4350.0;1100.0;244.0;55.77;Apartamento
Apartamento;Vila Isabel;2;1;0;60;1200.0;320.0;0.0;20.0;Apartamento
Apartamento;Laranjeiras;3;1;0;100;3500.0;1200.0;0.0;35.0;Apartamento
Apartamento;Taquara;3;1;1;85;1200.0;720.0;108.0;14.12;Apartamento
Quitinete;Glória;1;0;0;20;1000.0;480.0;27.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;53;1300.0;622.0;92.0;24.53;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;3700.0;1700.0;400.0;30.83;Apartamento
Apartamento;Lins de Vasconcelos;1;1;0;60;800.0;460.0;250.0;13.33;Apartamento
Casa;Campo Grande;2;1;0;80;1200.0;0.0;0.0;15.0;Casa
Apartamento;Ipanema;3;1;1;110;6500.0;1300.0;200.0;59.09;Apartamento
Apartamento;Campo Grande;2;1;0;48;700.0;320.0;0.0;14.58;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;3000.0;854.0;240.0;27.27;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;105;2500.0;895.0;160.0;23.81;Apartamento
Apartamento;Barra da Tijuca;3;2;2;108;3800.0;1500.0;300.0;35.19;Apartamento
Apartamento;Laranjeiras;2;0;0;65;2200.0;750.0;87.0;33.85;Apartamento
Apartamento;Lagoa;3;4;1;380;25000.0;5000.0;1800.0;65.79;Apartamento
Apartamento;Copacabana;3;0;0;136;3900.0;900.0;321.0;28.68;Apartamento
Casa de Condomínio;Maria da Graça;3;1;0;78;1200.0;375.0;29.0;15.38;Casa
Apartamento;Campo Grande;2;1;0;60;750.0;215.0;0.0;12.5;Apartamento
Apartamento;Jacarepaguá;2;1;0;55;1000.0;480.0;52.0;18.18;Apartamento
Apartamento;Leblon;4;2;1;135;7500.0;1920.0;365.0;55.56;Apartamento
Quitinete;Centro;1;0;0;23;650.0;439.0;25.0;28.26;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;2300.0;1500.0;0.0;21.9;Apartamento
Apartamento;Tijuca;3;1;1;68;2200.0;972.0;95.0;32.35;Apartamento
Casa;Itanhangá;4;2;2;535;8000.0;1340.0;967.0;14.95;Casa
Apartamento;Recreio dos Bandeirantes;2;2;1;104;2200.0;542.0;170.0;21.15;Apartamento
Apartamento;Leblon;4;2;2;170;13000.0;2900.0;590.0;76.47;Apartamento
Apartamento;Tijuca;2;1;0;76;2100.0;1033.0;124.0;27.63;Apartamento
Apartamento;Engenho de Dentro;2;0;0;65;950.0;480.0;0.0;14.62;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;45;1200.0;340.0;16.0;26.67;Apartamento
Casa;Pavuna;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1750.0;679.0;80.0;25.74;Apartamento
Apartamento;Cachambi;2;1;0;55;1200.0;185.0;0.0;21.82;Apartamento
Apartamento;Leblon;3;1;1;100;4000.0;1500.0;170.0;40.0;Apartamento
Apartamento;Méier;2;1;0;89;1200.0;850.0;119.0;13.48;Apartamento
Apartamento;Flamengo;3;1;0;82;2800.0;580.0;0.0;34.15;Apartamento
Apartamento;Barra da Tijuca;2;1;1;73;2700.0;1185.0;207.0;36.99;Apartamento
Apartamento;Tijuca;3;0;0;119;1900.0;605.0;173.0;15.97;Apartamento
Apartamento;Engenho de Dentro;1;1;0;50;800.0;250.0;0.0;16.0;Apartamento
Casa de Vila;Tijuca;3;1;0;140;3200.0;0.0;0.0;22.86;Casa
Apartamento;São Conrado;2;1;1;101;2450.0;1416.0;231.0;24.26;Apartamento
Apartamento;Ipanema;2;0;0;60;4000.0;500.0;120.0;66.67;Apartamento
Apartamento;Ipanema;2;1;2;110;10000.0;2100.0;535.0;90.91;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;865.0;110.0;18.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;150;4800.0;1700.0;396.0;32.0;Apartamento
Quitinete;Copacabana;1;0;0;40;1700.0;550.0;69.0;42.5;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;0.0;42.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;2;160;1800.0;1574.0;198.0;11.25;Apartamento
Apartamento;Méier;3;1;0;90;1550.0;844.0;80.0;17.22;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1300.0;580.0;39.29;Apartamento
Apartamento;Jardim Botânico;3;1;0;73;2700.0;1060.0;168.0;36.99;Apartamento
Apartamento;Jacarepaguá;2;1;1;65;950.0;529.0;75.0;14.62;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;56;970.0;506.0;13.0;17.32;Apartamento
Apartamento;Senador Vasconcelos;2;1;0;65;650.0;220.0;0.0;10.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;96;2500.0;1.0;0.0;26.04;Apartamento
Apartamento;São Conrado;2;1;1;80;3000.0;1100.0;0.0;37.5;Apartamento
Apartamento;Copacabana;6;0;1;250;5500.0;300.0;408.0;22.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;650.0;0.0;19.54;Apartamento
Casa;Vargem Grande;2;1;0;61;1100.0;570.0;0.0;18.03;Casa
Apartamento;Lagoa;4;3;4;180;25000.0;3080.0;1270.0;138.89;Apartamento
Casa de Condomínio;Barra da Tijuca;5;10;5;900;20000.0;1300.0;120.0;22.22;Casa
Apartamento;Engenho da Rainha;2;2;0;84;900.0;530.0;0.0;10.71;Apartamento
Apartamento;Tijuca;2;0;0;84;1600.0;300.0;0.0;19.05;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;5000.0;1100.0;2000.0;50.0;Apartamento
Apartamento;Tijuca;1;0;0;48;1000.0;650.0;47.0;20.83;Apartamento
Apartamento;Ipanema;3;1;1;150;10000.0;2000.0;535.0;66.67;Apartamento
Apartamento;Flamengo;3;1;1;312;7500.0;3800.0;886.0;24.04;Apartamento
Quitinete;Glória;1;0;0;26;900.0;402.0;0.0;34.62;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0;35.86;Apartamento
Apartamento;Ipanema;2;1;2;120;7500.0;2278.0;262.0;62.5;Apartamento
Apartamento;Laranjeiras;3;0;0;107;2800.0;970.0;188.0;26.17;Apartamento
Quitinete;Copacabana;1;0;0;27;1390.0;420.0;25.0;51.48;Apartamento
Casa;Gávea;5;1;1;330;8000.0;0.0;611.0;24.24;Casa
Apartamento;Ipanema;2;0;1;75;5400.0;476.0;120.0;72.0;Apartamento
Apartamento;Copacabana;4;1;0;260;6500.0;1900.0;3999.0;25.0;Apartamento
Apartamento;São Conrado;3;3;3;230;11000.0;2500.0;1400.0;47.83;Apartamento
Quitinete;Copacabana;1;0;0;21;1800.0;300.0;25.0;85.71;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;600.0;37.5;Apartamento
Apartamento;Ipanema;1;0;0;40;1200.0;640.0;29.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2000.0;966.0;0.0;25.97;Apartamento
Apartamento;Barra da Tijuca;5;4;3;171;9000.0;2000.0;3500.0;52.63;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;800.0;175.0;28.57;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1100.0;550.0;0.0;15.71;Apartamento
Apartamento;Ipanema;3;0;0;130;4500.0;1070.0;416.0;34.62;Apartamento
Quitinete;Botafogo;1;0;0;30;1900.0;471.0;25.0;63.33;Apartamento
Apartamento;Flamengo;1;0;0;30;1500.0;400.0;0.0;50.0;Apartamento
Apartamento;Ipanema;3;1;0;120;5000.0;1700.0;179.0;41.67;Apartamento
Apartamento;Tijuca;2;0;0;45;1000.0;304.0;24.0;22.22;Apartamento
Apartamento;Barra da Tijuca;3;2;3;123;6000.0;2500.0;780.0;48.78;Apartamento
Casa;Curicica;1;0;0;160;5500.0;0.0;0.0;34.38;Casa
Apartamento;Lagoa;2;1;0;72;3400.0;1430.0;230.0;47.22;Apartamento
Apartamento;Barra da Tijuca;2;1;1;52;1300.0;480.0;140.0;25.0;Apartamento
Apartamento;Vila Isabel;3;0;0;72;1900.0;320.0;67.0;26.39;Apartamento
Apartamento;Copacabana;1;0;0;55;1500.0;650.0;100.0;27.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;784.0;204.0;18.89;Apartamento
Apartamento;Higienópolis;1;0;0;45;700.0;130.0;0.0;15.56;Apartamento
Apartamento;Leblon;2;1;1;90;5000.0;2000.0;500.0;55.56;Apartamento
Apartamento;Ipanema;2;1;1;132;15000.0;1500.0;320.0;113.64;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;88;2900.0;2200.0;0.0;32.95;Apartamento
Quitinete;Flamengo;0;0;0;25;1000.0;430.0;0.0;40.0;Apartamento
Apartamento;Centro;2;0;0;70;1500.0;530.0;60.0;21.43;Apartamento
Apartamento;Copacabana;3;0;0;76;3500.0;868.0;103.0;46.05;Apartamento
Apartamento;Senador Vasconcelos;2;1;1;60;850.0;180.0;0.0;14.17;Apartamento
Apartamento;Recreio dos Bandeirantes;4;4;3;200;4500.0;1000.0;500.0;22.5;Apartamento
Casa de Condomínio;Madureira;2;0;0;70;900.0;0.0;68.0;12.86;Casa
Apartamento;Barra da Tijuca;4;3;3;183;10500.0;3367.0;8400.0;57.38;Apartamento
Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0;44.0;Casa
Apartamento;Leblon;4;2;1;260;15500.0;2399.0;590.0;59.62;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;869;24000.0;2214.0;2376.0;27.62;Casa
Apartamento;Barra da Tijuca;4;2;1;300;9000.0;3200.0;1200.0;30.0;Apartamento
Apartamento;Copacabana;3;0;0;110;2900.0;1400.0;100.0;26.36;Apartamento
Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;4000.0;1780.0;0.0;20.0;Apartamento
Quitinete;Ipanema;1;0;0;29;1600.0;350.0;244.0;55.17;Apartamento
Apartamento;Pechincha;2;1;1;53;1200.0;472.0;41.0;22.64;Apartamento
Apartamento;Gávea;2;1;0;63;3300.0;650.0;0.0;52.38;Apartamento
Apartamento;Copacabana;3;0;0;80;3000.0;1000.0;20.0;37.5;Apartamento
Apartamento;Ipanema;3;3;2;260;18000.0;2670.0;900.0;69.23;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;92;1900.0;945.0;157.0;20.65;Apartamento
Quitinete;Flamengo;0;0;0;32;1200.0;315.0;53.0;37.5;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;12000.0;2186.0;1074.0;60.0;Apartamento
Apartamento;Lagoa;2;1;0;72;2100.0;976.0;201.0;29.17;Apartamento
Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;12.22;Casa
Apartamento;Recreio dos Bandeirantes;3;2;3;91;2500.0;650.0;100.0;27.47;Apartamento
Apartamento;Barra da Tijuca;4;3;4;233;11000.0;3200.0;500.0;47.21;Apartamento
Quitinete;Copacabana;1;0;0;22;2000.0;340.0;160.0;90.91;Apartamento
Apartamento;Ipanema;3;1;1;160;7800.0;1317.0;493.0;48.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2650.0;1300.0;200.0;38.41;Apartamento
Apartamento;Copacabana;3;0;1;189;2500.0;1406.0;290.0;13.23;Apartamento
Apartamento;Copacabana;1;0;0;50;1300.0;550.0;0.0;26.0;Apartamento
Apartamento;Copacabana;2;0;1;60;2950.0;700.0;140.0;49.17;Apartamento
Apartamento;Barra da Tijuca;3;2;3;125;7900.0;2400.0;673.0;63.2;Apartamento
Apartamento;Lagoa;1;1;0;43;2400.0;1500.0;167.0;55.81;Apartamento
Quitinete;Anil;1;0;0;28;680.0;70.0;0.0;24.29;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;850.0;51.43;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0;14.75;Apartamento
Apartamento;Campo Grande;2;1;0;45;500.0;220.0;0.0;11.11;Apartamento
Apartamento;Irajá;2;0;0;50;800.0;100.0;0.0;16.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;3;3;1750;15000.0;2900.0;1798.0;8.57;Casa
Apartamento;Laranjeiras;3;2;1;180;5800.0;1800.0;170.0;32.22;Apartamento
Apartamento;Ipanema;3;1;0;95;3900.0;1500.0;230.0;41.05;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;3000.0;1600.0;190.0;27.27;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;2;134;2500.0;1200.0;0.0;18.66;Apartamento
Apartamento;Copacabana;3;0;1;180;5000.0;1360.0;248.0;27.78;Apartamento
Apartamento;Ipanema;2;1;1;85;8000.0;3700.0;300.0;94.12;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;585;17500.0;1850.0;1200.0;29.91;Casa
Apartamento;Botafogo;2;0;1;90;4500.0;900.0;230.0;50.0;Apartamento
Apartamento;Penha;3;1;0;85;1200.0;400.0;0.0;14.12;Apartamento
Apartamento;Copacabana;2;1;1;100;4250.0;1630.0;387.0;42.5;Apartamento
Apartamento;Barra da Tijuca;1;1;1;42;1350.0;740.0;1350.0;32.14;Apartamento
Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0;44.59;Apartamento
Apartamento;Flamengo;4;1;2;220;5200.0;1748.0;385.0;23.64;Apartamento
Apartamento;Leblon;3;1;1;120;13499.0;1459.0;370.0;112.49;Apartamento
Apartamento;Campo Grande;3;2;0;130;2000.0;860.0;0.0;15.38;Apartamento
Apartamento;Leblon;4;2;2;230;7500.0;1650.0;430.0;32.61;Apartamento
Quitinete;Copacabana;1;0;0;36;1000.0;503.0;57.0;27.78;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;900.0;0.0;33.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2750.0;1300.0;154.0;30.56;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;700.0;2000.0;20.0;Apartamento
Apartamento;Cacuia;1;0;0;37;800.0;200.0;24.0;21.62;Apartamento
Apartamento;Barra da Tijuca;2;3;2;156;12000.0;4000.0;1015.0;76.92;Apartamento
Apartamento;Copacabana;1;0;0;48;1500.0;740.0;26.0;31.25;Apartamento
Apartamento;Lagoa;3;3;3;490;16000.0;6838.0;1197.0;32.65;Apartamento
Apartamento;Flamengo;4;1;2;220;5000.0;1500.0;389.0;22.73;Apartamento
Apartamento;Ipanema;3;0;0;120;4900.0;1200.0;340.0;40.83;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;61;1650.0;681.0;0.0;27.05;Apartamento
Apartamento;Copacabana;2;1;0;64;2600.0;1030.0;89.0;40.62;Apartamento
Casa;Humaitá;3;2;1;234;10000.0;0.0;305.0;42.74;Casa
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;168;4500.0;0.0;0.0;26.79;Casa
Quitinete;Centro;1;0;0;34;800.0;330.0;0.0;23.53;Apartamento
Apartamento;Vila Isabel;2;0;0;80;2300.0;300.0;0.0;28.75;Apartamento
Apartamento;Copacabana;3;0;1;118;3500.0;1500.0;150.0;29.66;Apartamento
Apartamento;Centro;1;0;0;33;850.0;342.0;21.0;25.76;Apartamento
Apartamento;Pechincha;2;0;0;45;600.0;350.0;0.0;13.33;Apartamento
Apartamento;Centro;3;1;0;95;2000.0;867.0;72.0;21.05;Apartamento
Apartamento;Méier;2;1;0;84;1200.0;136.0;0.0;14.29;Apartamento
Apartamento;Botafogo;3;1;2;180;4500.0;1800.0;360.0;25.0;Apartamento
Apartamento;Ipanema;2;0;0;72;3300.0;670.0;0.0;45.83;Apartamento
Apartamento;Copacabana;4;1;4;250;9000.0;2500.0;6000.0;36.0;Apartamento
Apartamento;Catete;1;0;0;50;1800.0;500.0;68.0;36.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;103;2850.0;1066.0;215.0;27.67;Apartamento
Apartamento;Humaitá;2;0;0;60;2500.0;650.0;99.0;41.67;Apartamento
Apartamento;Ipanema;2;1;1;125;5600.0;926.0;250.0;44.8;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;2900.0;1803.0;245.0;27.62;Apartamento
Apartamento;Leblon;2;0;0;65;2200.0;546.0;108.0;33.85;Apartamento
Apartamento;Botafogo;2;0;0;65;2300.0;470.0;79.0;35.38;Apartamento
Casa;Pedra de Guaratiba;2;0;0;80;800.0;100.0;0.0;10.0;Casa
Apartamento;Arpoador;2;1;1;130;5300.0;986.0;200.0;40.77;Apartamento
Apartamento;Ipanema;3;0;1;300;6300.0;1000.0;500.0;21.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1900.0;250.0;60.0;27.14;Apartamento
Apartamento;Copacabana;2;1;1;100;3500.0;750.0;150.0;35.0;Apartamento
Apartamento;Jardim Botânico;3;2;1;150;5550.0;1900.0;400.0;37.0;Apartamento
Apartamento;Ipanema;4;2;1;171;10000.0;1804.0;593.0;58.48;Apartamento
Apartamento;Ipanema;2;1;1;82;9000.0;4000.0;591.0;109.76;Apartamento
Apartamento;Laranjeiras;3;1;1;105;3000.0;1200.0;192.0;28.57;Apartamento
Apartamento;Vila Isabel;2;0;1;74;1500.0;849.0;91.0;20.27;Apartamento
Apartamento;Leme;2;1;1;150;6400.0;1600.0;261.0;42.67;Apartamento
Apartamento;Lagoa;1;1;1;60;2900.0;1444.0;0.0;48.33;Apartamento
Apartamento;Barra da Tijuca;4;4;4;260;11000.0;2300.0;899.0;42.31;Apartamento
Apartamento;Barra da Tijuca;2;1;2;86;2600.0;1200.0;250.0;30.23;Apartamento
Apartamento;Copacabana;2;0;0;70;2200.0;730.0;148.0;31.43;Apartamento
Apartamento;Rio Comprido;2;1;0;65;1200.0;750.0;15.0;18.46;Apartamento
Apartamento;Leme;1;0;0;31;1800.0;468.0;553.0;58.06;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;909.0;1120.0;20.83;Apartamento
Apartamento;Barra da Tijuca;3;2;3;112;1400.0;1400.0;900.0;12.5;Apartamento
Apartamento;Catete;1;1;0;58;1900.0;700.0;117.0;32.76;Apartamento
Apartamento;Botafogo;3;2;2;130;4200.0;1357.0;326.0;32.31;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2300.0;450.0;330.0;23.96;Apartamento
Apartamento;Irajá;2;0;0;43;600.0;235.0;0.0;13.95;Apartamento
Apartamento;Campo Grande;2;0;0;55;700.0;330.0;0.0;12.73;Apartamento
Apartamento;Barra da Tijuca;1;1;1;40;1300.0;630.0;12.0;32.5;Apartamento
Apartamento;Leblon;4;2;1;150;7500.0;2000.0;400.0;50.0;Apartamento
Apartamento;Vicente de Carvalho;3;1;1;74;1800.0;505.0;64.0;24.32;Apartamento
